Year DOY  Hr Min  Btot   Bx       By     Bz      V       n
2017 252 21 45 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 21 50 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 21 55 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 22  0 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 22  5 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 22 10 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 22 15 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 22 20 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 22 25 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 22 30 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 22 35 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 22 40 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 22 45 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 22 50 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 22 55 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 23  0 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 23  5 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 23 10 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 23 15 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 23 20 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 23 25 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 23 30 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 23 35 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 23 40 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 23 45 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 23 50 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 252 23 55 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253  0  0 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253  0  5    5.18    4.92   -1.62    0.01 99999.9 999.99
2017 253  0 10 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253  0 15 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253  0 20 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253  0 25 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253  0 30 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253  0 35 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253  0 40 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253  0 45 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253  0 50 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253  0 55 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253  1  0 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253  1  5 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253  1 10 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253  1 15 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253  1 20 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253  1 25 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253  1 30 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253  1 35 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253  1 40 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253  1 45 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253  1 50 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253  1 55 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253  2  0 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253  2  5 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253  2 10 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253  2 15 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253  2 20 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253  2 25 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253  2 30 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253  2 35 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253  2 40 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253  2 45 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253  2 50 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253  2 55 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253  3  0 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253  3  5 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253  3 10 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253  3 15 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253  3 20 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253  3 25 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253  3 30 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253  3 35 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253  3 40 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253  3 45 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253  3 50 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253  3 55 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253  4  0 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253  4  5 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253  4 10 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253  4 15 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253  4 20 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253  4 25 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253  4 30 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253  4 35 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253  4 40    4.78    4.14   -2.33    0.07   503.4   0.41
2017 253  4 45    4.81    4.22   -2.27    0.01   504.4   0.41
2017 253  4 50    4.82    4.14   -2.18   -0.01   496.1   0.40
2017 253  4 55    4.81    3.75   -2.99    0.26   505.4   0.45
2017 253  5  0    4.82    3.98   -2.70    0.16   505.9   0.46
2017 253  5  5    4.80    4.12   -2.42   -0.36   503.4   0.40
2017 253  5 10    4.76    3.93   -2.62   -0.24   500.9   0.44
2017 253  5 15    4.74    3.28   -3.38   -0.45 99999.9 999.99
2017 253  5 20    4.75    3.37   -3.17   -0.83 99999.9 999.99
2017 253  5 25    4.73    3.94   -2.54   -0.46   499.1   0.46
2017 253  5 30    4.77    4.31   -2.03    0.14   491.3   0.44
2017 253  5 35    4.80    4.33   -2.06   -0.03   488.5   0.45
2017 253  5 40    4.82    4.53   -1.66   -0.03   483.0   0.42
2017 253  5 45    4.82    4.57   -1.52   -0.02   481.5   0.42
2017 253  5 50    4.82    4.59   -1.45   -0.10   479.9   0.42
2017 253  5 55    4.81    4.58   -1.41   -0.34   482.4   0.41
2017 253  6  0    4.81    4.57   -1.38   -0.13   479.4   0.46
2017 253  6  5    4.82    4.28   -2.17    0.06   485.8   0.45
2017 253  6 10    4.78    3.97   -2.65   -0.06   492.6   0.45
2017 253  6 15    4.79    4.00   -2.62   -0.10   497.3   0.46
2017 253  6 20    4.82    4.21   -2.33    0.01   486.7   0.42
2017 253  6 25    4.73    4.17   -2.22    0.03   486.5   0.42
2017 253  6 30    4.70    4.14   -2.18    0.10   493.0   0.45
2017 253  6 35    4.58    3.57   -2.57   -1.10   507.3   0.62
2017 253  6 40    4.54    3.53   -2.60   -1.16   503.3   0.70
2017 253  6 45    4.58    3.55   -2.69   -0.97   506.6   0.71
2017 253  6 50    4.59    3.42   -2.89   -0.97   509.4   0.70
2017 253  6 55    4.67    3.42   -2.53   -1.76   515.6   0.60
2017 253  7  0    4.75    3.71   -2.81    0.00 99999.9 999.99
2017 253  7  5    4.71    3.51   -3.06    0.55   508.7   0.57
2017 253  7 10    4.75    3.71   -2.90    0.51   495.4   0.53
2017 253  7 15    4.66    3.79   -2.69    0.23   488.3   0.58
2017 253  7 20    4.70    3.94   -2.54    0.10   479.5   0.56
2017 253  7 25    4.66    3.87   -2.58   -0.03   484.6   0.64
2017 253  7 30    4.70    3.92   -2.56   -0.18   478.7   0.65
2017 253  7 35    4.67    3.99   -2.43   -0.01   481.9   0.63
2017 253  7 40    4.71    4.08   -2.34    0.22   484.8   0.63
2017 253  7 45    4.70    4.09   -2.30    0.36   486.1   0.64
2017 253  7 50    4.71    4.08   -2.24    0.63   478.1   0.64
2017 253  7 55    4.67    4.07   -2.22    0.52   475.5   0.55
2017 253  8  0    4.66    4.22   -1.93    0.26   474.6   0.61
2017 253  8  5    4.67    4.09   -2.10    0.64   473.4   0.61
2017 253  8 10    4.69    3.84   -2.60    0.51   484.7   0.60
2017 253  8 15    4.73    3.37   -3.24    0.53   492.6   0.59
2017 253  8 20    4.79    3.48   -3.19    0.82   496.8   0.48
2017 253  8 25    4.83    3.53   -3.21    0.58   490.0   0.47
2017 253  8 30    4.78    3.07   -3.64    0.00   498.2   0.59
2017 253  8 35    4.70    3.45   -3.16    0.18   486.2   0.61
2017 253  8 40    4.67    3.61   -2.92    0.39   483.9   0.63
2017 253  8 45    4.70    3.53   -2.92    0.96   489.4   0.64
2017 253  8 50    4.89    3.00   -3.55    1.16   496.9   0.55
2017 253  8 55    4.79    2.68   -3.88   -0.42 99999.9 999.99
2017 253  9  0    4.64    2.99   -3.51   -0.21   488.9   0.59
2017 253  9  5    4.56    3.34   -2.99   -0.53   478.0   0.55
2017 253  9 10    4.55    3.54   -2.73   -0.46   482.7   0.58
2017 253  9 15    4.52    3.82   -2.26    0.43   474.7   0.56
2017 253  9 20    4.70    4.22   -1.98    0.28   471.7   0.56
2017 253  9 25    4.66    4.17   -1.98    0.35   475.4   0.60
2017 253  9 30 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253  9 35 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253  9 40 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253  9 45 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253  9 50 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253  9 55 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 10  0 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 10  5 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 10 10 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 10 15 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 10 20 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 10 25 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 10 30 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 10 35 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 10 40 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 10 45 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 10 50 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 10 55 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 11  0 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 11  5 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 11 10 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 11 15 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 11 20 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 11 25 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 11 30 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 11 35 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 11 40 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 11 45 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 11 50 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 11 55 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 12  0 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 12  5 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 12 10 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 12 15 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 12 20 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 12 25 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 12 30 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 12 35 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 12 40 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 12 45 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 12 50 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 12 55 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 13  0 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 13  5 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 13 10 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 13 15 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 13 20 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 13 25 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 13 30 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 13 35 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 13 40 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 13 45 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 13 50 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 13 55 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 14  0 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 14  5 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 14 10 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 14 15 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 14 20 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 14 25 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 14 30 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 14 35 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 14 40 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 14 45 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 14 50 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 14 55 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 15  0 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 15  5 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 15 10 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 15 15 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 15 20 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 15 25 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 15 30 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 15 35 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 15 40 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 15 45 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 15 50 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 15 55    4.71    4.44    1.53    0.35   509.2   0.90
2017 253 16  0    4.76    4.46    1.62    0.31   508.1   0.94
2017 253 16  5    4.74    4.48    1.43    0.14   508.5   0.94
2017 253 16 10    4.70    4.29    1.72    0.51   509.1   0.91
2017 253 16 15    4.67    4.07    1.89    1.26   508.8   0.88
2017 253 16 20    4.65    4.05    1.97    1.15   506.7   0.93
2017 253 16 25    4.65    4.38    1.30    0.46   500.3   0.95
2017 253 16 30    4.69    4.57    1.00    0.29   500.6   0.93
2017 253 16 35    4.72    4.46    1.43    0.15   501.4   0.95
2017 253 16 40    4.70    4.44    1.50    0.18   501.7   0.94
2017 253 16 45    4.72    4.45    1.55    0.21   499.3   1.01
2017 253 16 50    4.70    4.58    1.00   -0.17   497.7   0.93
2017 253 16 55    4.66    4.60    0.75   -0.25   495.5   0.96
2017 253 17  0    4.62    4.46    1.08   -0.42   495.2   0.99
2017 253 17  5    4.49    4.38    0.82   -0.47   495.2   1.03
2017 253 17 10    4.50    4.42    0.67   -0.45   494.4   1.10
2017 253 17 15    4.46    4.37    0.57   -0.67   490.6   1.14
2017 253 17 20 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 17 25 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 17 30 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 17 35 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 17 40 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 17 45 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 17 50 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 17 55 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 18  0 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 18  5 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 18 10 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 18 15 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 18 20 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 18 25 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 18 30 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 18 35 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 18 40 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 18 45 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 18 50 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 18 55 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 19  0 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 19  5 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 19 10 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 19 15 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 19 20 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 19 25 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 19 30 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 19 35 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 19 40 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 19 45 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 19 50 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 19 55 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 20  0 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 20  5 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 20 10 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 20 15 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 20 20 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 20 25 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 20 30 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 20 35 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 20 40 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 20 45 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 20 50 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 20 55 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 21  0 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 21  5 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 21 10 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 21 15 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 21 20 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 21 25 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 21 30 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 21 35 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 21 40 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 21 45 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 21 50 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 21 55 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 22  0 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 22  5 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 22 10 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 22 15 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 22 20 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 22 25 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 22 30 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 22 35 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 22 40 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 22 45 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 22 50 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 22 55 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 23  0 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 23  5 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 23 10 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 23 15 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 23 20 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 23 25 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 23 30 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 23 35 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 23 40 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 23 45 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 23 50 9999.99 9999.99 9999.99 9999.99 99999.9 999.99
2017 253 23 55 9999.99 9999.99 9999.99 9999.99 99999.9 999.99

